WARNCELLID,NAME,TYPED_NAME,STATE
806533011,Mengerskirchen,Gemeinde Mengerskirchen,HE
809279127,Mengkofen,Gemeinde Mengkofen,BY
807232078,Menningen,Gemeinde Menningen,RP
808315132,March,Gemeinde March,BW
809679161,Margetshöchheim,Gemeinde Margetshöchheim,BY
809278149,Mariaposching,Gemeinde Mariaposching,BY
814521390,Marienberg,Stadt Marienberg,SN
807141084,Marienfels,Gemeinde Marienfels,RP
812070266,Marienfließ,Gemeinde Marienfließ,BB
809479136,Marktredwitz,Stadt Marktredwitz,BY
809476183,Marktrodach,Gemeinde Marktrodach,BY
809172124,Marktschellenberg,Gemeinde Marktschellenberg,BY
809477139,Marktschorgast,Gemeinde Marktschorgast,BY
807134053,Meckenbach,Gemeinde Meckenbach,RP
808435035,Meckenbeuren,Gemeinde Meckenbeuren,BW
805382032,Meckenheim,Stadt Meckenheim,NR
807332035,Meckenheim,Gemeinde Meckenheim,RP
808226049,Meckesheim,Gemeinde Meckesheim,BW
809764000,Memmingen,Stadt Memmingen,BY
809778171,Memmingerberg,Gemeinde Memmingerberg,BY
803452017,Marienhafe,Gemeinde Marienhafe,NS
803254039,Marienhagen,Gemeinde Marienhagen,NS
807138201,Marienhausen,Gemeinde Marienhausen,RP
805374024,Marienheide,Gemeinde Marienheide,NR
809675149,Marktsteft,Stadt Marktsteft,BY
809478144,Marktzeuln,Gemeinde Marktzeuln,BY
816068036,Markvippach,Gemeinde Markvippach,TH
803251025,Marl,Gemeinde Marl,NS
807336061,Medard,Gemeinde Medard,RP
807133064,Meddersheim,Gemeinde Meddersheim,RP
801062046,Meddewade,Gemeinde Meddewade,SH
805958028,Medebach,Stadt Medebach,NR
801059143,Medelby,Gemeinde Medelby,SH
805962040,Menden (Sauerland),Stadt Menden (Sauerland),NR
807137069,Mendig,Stadt Mendig,RP
805762024,Marienmünster,Stadt Marienmünster,NR
807143044,Marienrachdorf,Gemeinde Marienrachdorf,RP
803154015,Mariental,Gemeinde Mariental,NS
805562024,Marl,Stadt Marl,NR
809572141,Marloffstein,Gemeinde Marloffstein,BY
813073055,Marlow,Stadt Marlow,MV
809773153,Medlingen,Gemeinde Medlingen,BY
813075088,Medow,Gemeinde Medow,MV
809473144,Meeder,Gemeinde Meeder,BY
806438007,Mainhausen,Gemeinde Mainhausen,HE
809477136,Mainleus,Gemeinde Mainleus,BY
809675146,Mainstockheim,Gemeinde Mainstockheim,BY
803154504,Mariental,Gemeindefreies Gebiet Mariental,NS
812060154,Marienwerder,Gemeinde Marienwerder,BB
807231081,Maring-Noviand,Gemeinde Maring-Noviand,RP
801051072,Marne,Stadt Marne,SH
801051073,Marnerdeich,Gemeinde Marnerdeich,SH
807333045,Marnheim,Gemeinde Marnheim,RP
813076095,Marnitz,Gemeinde Marnitz,MV
814524190,Meerane,Stadt Meerane,SN
803257023,Meerbeck,Gemeinde Meerbeck,NS
805162022,Meerbusch,Stadt Meerbusch,NR
807231082,Meerfeld,Gemeinde Meerfeld,RP
806435019,Maintal,Stadt Maintal,HE
807315000,Mainz,Stadt Mainz,RP
809179134,Maisach,Gemeinde Maisach,BY
816069028,Marisfeld,Gemeinde Marisfeld,TH
809572459,Mark,Gemeindefreies Gebiet Mark,BY
812073386,Mark Landin,Gemeinde Mark Landin,BB
809674171,Maroldsweisach,Gemeinde Maroldsweisach,BY
816064043,Marolterode,Gemeinde Marolterode,TH
807143045,Maroth,Gemeinde Maroth,RP
810046112,Marpingen,Gemeinde Marpingen,SL
808435036,Meersburg,Stadt Meersburg,BW
813071096,Meesiger,Gemeinde Meesiger,MV
801058103,Meezen,Gemeinde Meezen,SH
809779180,Megesheim,Gemeinde Megesheim,BY
801059058,Meggerdorf,Gemeinde Meggerdorf,SH
807140089,Maisborn,Gemeinde Maisborn,RP
809183126,Maitenbeth,Gemeinde Maitenbeth,BY
807140090,Maitzborn,Gemeinde Maitzborn,RP
807132066,Malberg,Gemeinde Malberg,RP
807232075,Malberg,Gemeinde Malberg,RP
807232076,Malbergweich,Gemeinde Malbergweich,RP
808435034,Markdorf,Stadt Markdorf,BW
814626300,Markersdorf,Gemeinde Markersdorf,SN
808118050,Markgröningen,Stadt Markgröningen,BW
809189129,Marquartstein,Gemeinde Marquartstein,BY
805958024,Marsberg,Stadt Marsberg,NR
803353023,Marschacht,Gemeinde Marschacht,NS
801057050,Martensrade,Gemeinde Martensrade,SH
803251026,Martfeld,Gemeinde Martfeld,NS
816061069,Marth,Gemeinde Marth,TH
807335025,Mehlbach,Gemeinde Mehlbach,RP
801061067,Mehlbek,Gemeinde Mehlbek,SH
807335026,Mehlingen,Gemeinde Mehlingen,RP
809472164,Mehlmeisel,Gemeinde Mehlmeisel,BY
816066041,Mehmels,Gemeinde Mehmels,TH
816077031,Mehna,Gemeinde Mehna,TH
807132069,Mehren,Gemeinde Mehren,RP
807231079,Malborn,Gemeinde Malborn,RP
813071092,Malchin,Stadt Malchin,MV
809275132,Malching,Gemeinde Malching,BY
813071093,Malchow,Stadt Malchow,MV
812061328,Märkisch Buchholz,Stadt Märkisch Buchholz,BB
812068306,Märkisch Linden,Gemeinde Märkisch Linden,BB
812063186,Märkisch Luch,Gemeinde Märkisch Luch,BB
812061329,Märkische Heide,Gemeinde Märkische Heide,BB
809475454,Martinlamitzer Forst-Nord,Gemeindefreies Gebiet Martinlamitzer Forst-Nord,BY
809479455,Martinlamitzer Forst-Süd,Gemeindefreies Gebiet Martinlamitzer Forst-Süd,BY
816070034,Martinroda,Gemeinde Martinroda,TH
809675150,Martinsheim,Gemeinde Martinsheim,BY
807335203,Martinshöhe,Gemeinde Martinshöhe,RP
807133062,Martinstein,Gemeinde Martinstein,RP
807233042,Mehren,Gemeinde Mehren,RP
807235083,Mehring,Gemeinde Mehring,RP
809171124,Mehring,Gemeinde Mehring,BY
808415048,Mehrstetten,Gemeinde Mehrstetten,BW
809479456,Meierhöfer Seite,Gemeindefreies Gebiet Meierhöfer Seite,BY
813075089,Meiersberg,Gemeinde Meiersberg,MV
801055028,Malente,Gemeinde Malente,SH
809277131,Malgersdorf,Gemeinde Malgersdorf,BY
813076093,Malk Göhren,Gemeinde Malk Göhren,MV
812064303,Märkische Höhe,Gemeinde Märkische Höhe,BB
814729260,Markkleeberg,Stadt Markkleeberg,SN
809279126,Marklkofen,Gemeinde Marklkofen,BY
803353024,Marxen,Gemeinde Marxen,NS
809779178,Marxheim,Gemeinde Marxheim,BY
808215047,Marxzell,Gemeinde Marxzell,BW
807143261,Marzhausen,Gemeinde Marzhausen,RP
807138042,Meinborn,Gemeinde Meinborn,RP
803151016,Meine,Gemeinde Meine,NS
803151017,Meinersen,Gemeinde Meinersen,NS
809278148,Mallersdorf-Pfaffenberg,Gemeinde Mallersdorf-Pfaffenberg,BY
813076094,Malliß,Gemeinde Malliß,MV
808336104,Malsburg-Marzell,Gemeinde Malsburg-Marzell,BW
803256021,Marklohe,Gemeinde Marklohe,NS
814523200,Markneukirchen,Stadt Markneukirchen,SN
814729270,Markranstädt,Stadt Markranstädt,SN
816063052,Marksuhl,Gemeinde Marksuhl,TH
809178140,Marzling,Gemeinde Marzling,BY
807135058,Masburg,Gemeinde Masburg,RP
808426071,Maselheim,Gemeinde Maselheim,BW
805962036,Meinerzhagen,Stadt Meinerzhagen,NR
815084013,Meineweh,Gemeinde Meineweh,SA
806636007,Meinhard,Gemeinde Meinhard,HE
808215046,Malsch,Gemeinde Malsch,BW
808226046,Malsch,Gemeinde Malsch,BW
814625340,Malschwitz,Gemeinde Malschwitz,SN
809577149,Markt Berolzheim,Gemeinde Markt Berolzheim,BY
809575144,Markt Bibart,Gemeinde Markt Bibart,BY
809675148,Markt Einersheim,Gemeinde Markt Einersheim,BY
809672131,Maßbach,Gemeinde Maßbach,BY
812062333,Massen-Niederlausitz,Gemeinde Massen-Niederlausitz,BB
808125061,Massenbachhausen,Gemeinde Massenbachhausen,BW
809577150,Meinheim,Gemeinde Meinheim,BY
816066042,Meiningen,Stadt Meiningen,TH
807233043,Meisburg,Gemeinde Meisburg,RP
807133065,Meisenheim,Stadt Meisenheim,RP
806634013,Malsfeld,Gemeinde Malsfeld,HE
808316024,Malterdingen,Gemeinde Malterdingen,BW
807132067,Mammelzen,Gemeinde Mammelzen,RP
809179136,Mammendorf,Gemeinde Mammendorf,BY
809575145,Markt Erlbach,Gemeinde Markt Erlbach,BY
816069061,Masserberg,Gemeinde Masserberg,TH
809277133,Massing,Gemeinde Massing,BY
813071095,Massow,Gemeinde Massow,MV
807340217,Maßweiler,Gemeinde Maßweiler,RP
814627140,Meißen,Stadt Meißen,SN
808317075,Meißenheim,Gemeinde Meißenheim,BW
806636008,Meißner,Gemeinde Meißner,HE
809279125,Mamming,Gemeinde Mamming,BY
809186137,Manching,Gemeinde Manching,BY
807133061,Mandel,Gemeinde Mandel,RP
809174131,Markt Indersdorf,Gemeinde Markt Indersdorf,BY
809575146,Markt Nordheim,Gemeinde Markt Nordheim,BY
801004000,Neumünster,Stadt Neumünster,SH
809376147,Neunburg vorm Wald,Stadt Neunburg vorm Wald,BY
816075071,Neundorf (bei Lobenstein),Gemeinde Neundorf (bei Lobenstein),TH
816075072,Neundorf (bei Schleiz),Gemeinde Neundorf (bei Schleiz),TH
816064048,Neunheilingen,Gemeinde Neunheilingen,TH
807235094,Newel,Gemeinde Newel,RP
807140102,Ney,Gemeinde Ney,RP
807137081,Nickenich,Gemeinde Nickenich,RP
807231096,Niederscheidweiler,Gemeinde Niederscheidweiler,RP
807340033,Niederschlettenbach,Gemeinde Niederschlettenbach,RP
809779192,Niederschönenfeld,Gemeinde Niederschönenfeld,BY
807140107,Niedersohren,Gemeinde Niedersohren,RP
807233052,Niederstadtfeld,Gemeinde Niederstadtfeld,RP
807336068,Niederstaufenbach,Gemeinde Niederstaufenbach,RP
816072014,Neuhaus-Schierschnitz,Gemeinde Neuhaus-Schierschnitz,TH
803352039,Neuhaus (Oste),Gemeinde Neuhaus (Oste),NS
809275134,Neuhaus a. Inn,Gemeinde Neuhaus a. Inn,BY
809574140,Neuhaus a.d. Pegnitz,Gemeinde Neuhaus a.d. Pegnitz,BY
809572460,Neunhofer Forst,Gemeindefreies Gebiet Neunhofer Forst,BY
807143270,Neunkhausen,Gemeinde Neunkhausen,RP
805970036,Neunkirchen,Gemeinde Neunkirchen,NR
807143271,Neunkirchen,Gemeinde Neunkirchen,RP
807231093,Neunkirchen,Gemeinde Neunkirchen,RP
806440016,Nidda,Stadt Nidda,HE
806440017,Niddatal,Stadt Niddatal,HE
806435021,Nidderau,Stadt Nidderau,HE
807232091,Niederstedem,Gemeinde Niederstedem,RP
807132078,Niedersteinebach,Gemeinde Niedersteinebach,RP
808128082,Niederstetten,Stadt Niederstetten,BW
808135027,Niederstotzingen,Stadt Niederstotzingen,BW
816072013,Neuhaus am Rennweg,Stadt Neuhaus am Rennweg,TH
807143052,Neuhäusel,Gemeinde Neuhäusel,RP
808225068,Neunkirchen,Gemeinde Neunkirchen,BW
809676143,Neunkirchen,Gemeinde Neunkirchen,BY
810043114,Neunkirchen,Stadt Neunkirchen,SL
805358044,Nideggen,Stadt Nideggen,NR
801054087,Nieblum,Gemeinde Nieblum,SH
801054088,Niebüll,Stadt Niebüll,SH
801059147,Nieby,Gemeinde Nieby,SH
807140108,Niedert,Gemeinde Niedert,RP
809183131,Niedertaufkirchen,Gemeinde Niedertaufkirchen,BY
807141096,Niedertiefenbach,Gemeinde Niedertiefenbach,RP
816071064,Niedertrebra,Gemeinde Niedertrebra,TH
809279130,Niederviehbach,Gemeinde Niederviehbach,BY
808236044,Neuhausen,Gemeinde Neuhausen,BW
808116047,Neuhausen auf den Fildern,Gemeinde Neuhausen auf den Fildern,BW
808327038,Neuhausen ob Eck,Gemeinde Neuhausen ob Eck,BW
805382040,Neunkirchen-Seelscheid,Gemeinde Neunkirchen-Seelscheid,NR
809474154,Neunkirchen a. Brand,Gemeinde Neunkirchen a. Brand,BY
809574141,Neunkirchen a. Sand,Gemeinde Neunkirchen a. Sand,BY
807336066,Neunkirchen am Potzberg,Gemeinde Neunkirchen am Potzberg,RP
813075103,Nieden,Gemeinde Nieden,MV
806634018,Niedenstein,Stadt Niedenstein,HE
807339041,Nieder-Hilbersheim,Gemeinde Nieder-Hilbersheim,RP
807339042,Nieder-Olm,Stadt Nieder-Olm,RP
807331051,Nieder-Wiesen,Gemeinde Nieder-Wiesen,RP
807140105,Nieder Kostenz,Gemeinde Nieder Kostenz,RP
807143273,Niederahr,Gemeinde Niederahr,RP
816071065,Niederzimmern,Gemeinde Niederzimmern,TH
807131055,Niederzissen,Gemeinde Niederzissen,RP
808236046,Niefern-Öschelbronn,Gemeinde Niefern-Öschelbronn,BW
805762028,Nieheim,Stadt Nieheim,NR
814522400,Neuhausen/Erzgeb.,Gemeinde Neuhausen/Erzgeb.,SN
812071301,Neuhausen/Spree,Gemeinde Neuhausen/Spree,BB
807232273,Neuheilenbach,Gemeinde Neuheilenbach,RP
807335028,Neuhemsbach,Gemeinde Neuhemsbach,RP
803254025,Neuhof,Gemeinde Neuhof,NS
806631018,Neuhof,Gemeinde Neuhof,HE
809171125,Neuötting,Stadt Neuötting,BY
812066228,Neupetershain,Gemeinde Neupetershain,BB
807334022,Neupotz,Gemeinde Neupotz,RP
809272136,Neureichenau,Gemeinde Neureichenau,BY
808317151,Neuried,Gemeinde Neuried,BW
809184132,Neuried,Gemeinde Neuried,BY
812068320,Neuruppin,Stadt Neuruppin,BB
809274156,Niederaichbach,Gemeinde Niederaichbach,BY
807336067,Niederalben,Gemeinde Niederalben,RP
809271138,Niederalteich,Gemeinde Niederalteich,BY
814627170,Niederau,Gemeinde Niederau,SN
807141097,Niederwallmenach,Gemeinde Niederwallmenach,RP
807138050,Niederwambach,Gemeinde Niederwambach,RP
807140109,Niederweiler,Gemeinde Niederweiler,RP
807232092,Niederweiler,Gemeinde Niederweiler,RP
807232093,Niederweis,Gemeinde Niederweis,RP
809678160,Niederwerrn,Gemeinde Niederwerrn,BY
807137218,Niederwerth,Gemeinde Niederwerth,RP
809575152,Neuhof a.d. Zenn,Gemeinde Neuhof a.d. Zenn,BY
807338020,Neuhofen,Gemeinde Neuhofen,RP
807235093,Neuhütten,Gemeinde Neuhütten,RP
809677165,Neuhütten,Gemeinde Neuhütten,BY
814626350,Neusalza-Spremberg,Stadt Neusalza-Spremberg,SN
809772184,Neusäß,Stadt Neusäß,BY
809272146,Neuschönau,Gemeinde Neuschönau,BY
803462011,Neuschoo,Gemeinde Neuschoo,NS
816070037,Neusiß,Gemeinde Neusiß,TH
806632015,Niederaula,Gemeinde Niederaula,HE
807141094,Niederbachheim,Gemeinde Niederbachheim,RP
809183130,Niederbergkirchen,Gemeinde Niederbergkirchen,BY
816065048,Niederbösa,Gemeinde Niederbösa,TH
814522420,Niederwiesa,Gemeinde Niederwiesa,SN
809278159,Niederwinkling,Gemeinde Niederwinkling,BY
807134060,Niederwörresbach,Gemeinde Niederwörresbach,RP
814521430,Niederwürschnitz,Gemeinde Niederwürschnitz,SN
805358048,Niederzier,Gemeinde Niederzier,NR
813071109,Neukalen,Stadt Neukalen,MV
803457015,Neukamperfehn,Gemeinde Neukamperfehn,NS
814729320,Neukieritzsch,Gemeinde Neukieritzsch,SN
809571181,Neusitz,Gemeinde Neusitz,BY
809377143,Neusorg,Gemeinde Neusorg,BY
805162024,Neuss,Stadt Neuss,NR
807138047,Niederbreitbach,Gemeinde Niederbreitbach,RP
807134057,Niederbrombach,Gemeinde Niederbrombach,RP
807140104,Niederburg,Gemeinde Niederburg,RP
814521420,Niederdorf,Gemeinde Niederdorf,SN
806435022,Niederdorfelden,Gemeinde Niederdorfelden,HE
807132075,Niederdreisbach,Gemeinde Niederdreisbach,RP
807232094,Niehl,Gemeinde Niehl,RP
812069448,Niemegk,Stadt Niemegk,BB
803152017,Niemetal,Gemeinde Niemetal,NS
801058113,Nienborstel,Gemeinde Nienborstel,SH
808435042,Neukirch,Gemeinde Neukirch,BW
814625370,Neukirch,Gemeinde Neukirch,SN
814625380,Neukirch/Lausitz,Gemeinde Neukirch/Lausitz,SN
813076105,Neustadt-Glewe,Stadt Neustadt-Glewe,MV
812068324,Neustadt (Dosse),Stadt Neustadt (Dosse),BB
807131054,Niederdürenbach,Gemeinde Niederdürenbach,RP
815083390,Niedere Börde,Gemeinde Niedere Börde,SA
807143053,Niederelbert,Gemeinde Niederelbert,RP
803358017,Neuenkirchen,Gemeinde Neuenkirchen,NS
803359033,Neuenkirchen,Gemeinde Neuenkirchen,NS
803459027,Neuenkirchen,Gemeinde Neuenkirchen,NS
805566060,Neuenkirchen,Gemeinde Neuenkirchen,NR
801054086,Neukirchen,Gemeinde Neukirchen,SH
801055031,Neukirchen,Gemeinde Neukirchen,SH
806634017,Neukirchen,Stadt Neukirchen,HE
806534016,Neustadt (Hessen),Stadt Neustadt (Hessen),HE
807138044,Neustadt (Wied),Gemeinde Neustadt (Wied),RP
809677166,Neustadt a. Main,Gemeinde Neustadt a. Main,BY
812072298,Niederer Fläming,Gemeinde Niederer Fläming,BB
807143054,Niedererbach,Gemeinde Niedererbach,RP
808326041,Niedereschach,Gemeinde Niedereschach,BW
807137217,Niederfell,Gemeinde Niederfell,RP
813071108,Neuenkirchen,Gemeinde Neuenkirchen,MV
813073059,Neuenkirchen,Gemeinde Neuenkirchen,MV
813075101,Neuenkirchen,Gemeinde Neuenkirchen,MV
813075102,Neuenkirchen,Gemeinde Neuenkirchen,MV
809278154,Neukirchen,Gemeinde Neukirchen,BY
809376146,Neukirchen-Balbini,Gemeinde Neukirchen-Balbini,BY
809575153,Neustadt a.d. Aisch,Stadt Neustadt a.d. Aisch,BY
809273152,Neustadt a.d. Donau,Stadt Neustadt a.d. Donau,BY
809374139,Neustadt a.d. Waldnaab,Stadt Neustadt a.d. Waldnaab,BY
809374140,Neustadt am Kulm,Stadt Neustadt am Kulm,BY
812060172,Niederfinow,Gemeinde Niederfinow,BB
807132076,Niederfischbach,Gemeinde Niederfischbach,RP
814524220,Niederfrohna,Gemeinde Niederfrohna,SN
809473153,Niederfüllbach,Gemeinde Niederfüllbach,BY
816062037,Niedergebra,Gemeinde Niedergebra,TH
803460007,Neuenkirchen-Vörden,Gemeinde Neuenkirchen-Vörden,NS
809477143,Neuenmarkt,Gemeinde Neuenmarkt,BY
805170028,Neukirchen-Vluyn,Stadt Neukirchen-Vluyn,NR
809372144,Neukirchen b. Hl. Blut,Gemeinde Neukirchen b. Hl. Blut,BY
816070038,Neustadt am Rennsteig,Gemeinde Neustadt am Rennsteig,TH
803241012,Neustadt am Rübenberge,Stadt Neustadt am Rübenberge,NS
816075073,Neustadt an der Orla,Stadt Neustadt an der Orla,TH
807316000,Neustadt an der Weinstraße,Stadt Neustadt an der Weinstraße,RP
807232089,Niedergeckler,Gemeinde Niedergeckler,RP
812072297,Niedergörsdorf,Gemeinde Niedergörsdorf,BB
807134058,Niederhambach,Gemeinde Niederhambach,RP
807133070,Niederhausen,Gemeinde Niederhausen,RP
805962048,Neuenrade,Stadt Neuenrade,NR
814523270,Neuensalz,Gemeinde Neuensalz,SN
809478453,Neuensorger Forst,Gemeindefreies Gebiet Neuensorger Forst,BY
809371141,Neukirchen b. Sulzbach-Rosenberg,Gemeinde Neukirchen b. Sulzbach-Rosenberg,BY
809275135,Neukirchen vorm Wald,Gemeinde Neukirchen vorm Wald,BY
814521410,Neukirchen/Erzgeb.,Gemeinde Neukirchen/Erzgeb.,SN
809473151,Neustadt b. Coburg,Stadt Neustadt b. Coburg,BY
814628260,Neustadt i. Sa.,Stadt Neustadt i. Sa.,SN
807333050,Niederhausen an der Appel,Gemeinde Niederhausen an der Appel,RP
807339040,Niederheimbach,Gemeinde Niederheimbach,RP
807138048,Niederhofen,Gemeinde Niederhofen,RP
807337055,Niederhorbach,Gemeinde Niederhorbach,RP
807134059,Niederhosenbach,Gemeinde Niederhosenbach,RP
807132077,Niederirsen,Gemeinde Niederirsen,RP
808125069,Neuenstadt am Kocher,Stadt Neuenstadt am Kocher,BW
806632014,Neuenstein,Gemeinde Neuenstein,HE
808126058,Neuenstein,Stadt Neuenstein,BW
814524210,Neukirchen/Pleiße,Gemeinde Neukirchen/Pleiße,SN
813074057,Neukloster,Stadt Neukloster,MV
803454038,Neulehe,Gemeinde Neulehe,NS
807332038,Neuleiningen,Gemeinde Neuleiningen,RP
801055032,Neustadt in Holstein,Stadt Neustadt in Holstein,SH
816062036,Neustadt/Harz,Gemeinde Neustadt/Harz,TH
814523290,Neustadt/Vogtl.,Gemeinde Neustadt/Vogtl.,SN
807143272,Neustadt/Westerwald,Gemeinde Neustadt/Westerwald,RP
805382044,Niederkassel,Stadt Niederkassel,NR
807335029,Niederkirchen,Gemeinde Niederkirchen,RP
807332039,Niederkirchen bei Deidesheim,Gemeinde Niederkirchen bei Deidesheim,RP
805166020,Niederkrüchten,Gemeinde Niederkrüchten,NR
807140106,Niederkumbd,Gemeinde Niederkumbd,RP
806634016,Neuental,Gemeinde Neuental,HE
807232088,Neuerburg,Stadt Neuerburg,RP
807140101,Neuerkirch,Gemeinde Neuerkirch,RP
809178145,Neufahrn b. Freising,Gemeinde Neufahrn b. Freising,BY
808136046,Neuler,Gemeinde Neuler,BW
812064349,Neulewin,Gemeinde Neulewin,BB
808236073,Neulingen,Gemeinde Neulingen,BW
808226059,Neulußheim,Gemeinde Neulußheim,BW
808416049,Neustetten,Gemeinde Neustetten,BW
813071110,Neustrelitz,Stadt Neustrelitz,MV
809375174,Neutraubling,Stadt Neutraubling,BY
812064365,Neutrebbin,Gemeinde Neutrebbin,BB
803454039,Niederlangen,Gemeinde Niederlangen,NS
807232276,Niederlauch,Gemeinde Niederlauch,RP
809673146,Niederlauer,Gemeinde Niederlauer,BY
807335030,Niedermohr,Gemeinde Niedermohr,RP
807333051,Niedermoschel,Gemeinde Niedermoschel,RP
809376148,Niedermurach,Gemeinde Niedermurach,BY
809274153,Neufahrn i. NB,Gemeinde Neufahrn i. NB,BY
801051076,Neufeld,Gemeinde Neufeld,SH
801051077,Neufelderkoog,Gemeinde Neufelderkoog,SH
808116046,Neuffen,Stadt Neuffen,BW
808437082,Neufra,Gemeinde Neufra,BW
807231092,Neumagen-Dhron,Gemeinde Neumagen-Dhron,RP
814523280,Neumark,Gemeinde Neumark,SN
816071061,Neumark,Stadt Neumark,TH
809183129,Neumarkt-Sankt Veit,Stadt Neumarkt-Sankt Veit,BY
808235050,Neuweiler,Gemeinde Neuweiler,BW
807138045,Neuwied,Stadt Neuwied,RP
809672462,Neuwirtshauser Forst,Gemeindefreies Gebiet Neuwirtshauser Forst,BY
801058112,Neuwittenbek,Gemeinde Neuwittenbek,SH
809676144,Niedernberg,Gemeinde Niedernberg,BY
807141095,Niederneisen,Gemeinde Niederneisen,RP
808126060,Niedernhall,Stadt Niedernhall,BW
806439011,Niedernhausen,Gemeinde Niedernhausen,HE
803257025,Niedernwöhren,Gemeinde Niedernwöhren,NS
809274154,Neufraunhofen,Gemeinde Neufraunhofen,BY
812064340,Neuhardenberg,Gemeinde Neuhardenberg,BB
803462010,Neuharlingersiel,Gemeinde Neuharlingersiel,NS
809373147,Neumarkt i.d. OPf.,Stadt Neumarkt i.d. OPf.,BY
816076052,Neumühle/Elster,Gemeinde Neumühle/Elster,TH
812067357,Neuzelle,Gemeinde Neuzelle,BB
813071111,Neverin,Gemeinde Neverin,MV
801060062,Neversdorf,Gemeinde Neversdorf,SH
807231095,Niederöfflingen,Gemeinde Niederöfflingen,RP
816061074,Niederorschel,Gemeinde Niederorschel,TH
807337056,Niederotterbach,Gemeinde Niederotterbach,RP
807232277,Niederpierscheid,Gemeinde Niederpierscheid,RP
807232090,Niederraden,Gemeinde Niederraden,RP
809778177,Niederrieden,Gemeinde Niederrieden,BY
807143274,Niederroßbach,Gemeinde Niederroßbach,RP
807143275,Niedersayn,Gemeinde Niedersayn,RP
809180124,Murnau a. Staffelsee,Gemeinde Murnau a. Staffelsee,BY
808118054,Murr,Gemeinde Murr,BW
808119044,Murrhardt,Stadt Murrhardt,BW
807131052,Müsch,Gemeinde Müsch,RP
801057053,Nehmten,Gemeinde Nehmten,SH
807135069,Nehren,Gemeinde Nehren,RP
808416026,Nehren,Gemeinde Nehren,BW
807233048,Neichen,Gemeinde Neichen,RP
807232087,Neidenbach,Gemeinde Neidenbach,RP
807332037,Neidenfels,Gemeinde Neidenfels,RP
808226058,Neidenstein,Gemeinde Neidenstein,BW
816063059,Neidhartshausen,Gemeinde Neidhartshausen,TH
813072074,Neubukow,Stadt Neubukow,MV
808235047,Neubulach,Stadt Neubulach,BW
813074056,Neuburg,Gemeinde Neuburg,MV
809572143,Mühlhausen,Gemeinde Mühlhausen,BY
808335097,Mühlhausen-Ehingen,Gemeinde Mühlhausen-Ehingen,BW
808117035,Mühlhausen im Täle,Gemeinde Mühlhausen im Täle,BW
816064046,Mühlhausen/Thüringen,Stadt Mühlhausen/Thüringen,TH
807143269,Müschenbach,Gemeinde Müschenbach,RP
801053092,Müssen,Gemeinde Müssen,SH
801053093,Mustin,Gemeinde Mustin,SH
813076101,Mustin,Gemeinde Mustin,MV
807231091,Musweiler,Gemeinde Musweiler,RP
808136044,Mutlangen,Gemeinde Mutlangen,BW
807140099,Mutterschied,Gemeinde Mutterschied,RP
808116043,Neidlingen,Gemeinde Neidlingen,BW
812071294,Neiße-Malxetal,Gemeinde Neiße-Malxetal,BB
809275133,Neuburg a. Inn,Gemeinde Neuburg a. Inn,BY
809185149,Neuburg a.d. Donau,Stadt Neuburg a.d. Donau,BY
806438008,Mühlheim am Main,Stadt Mühlheim am Main,HE
808327036,Mühlheim an der Donau,Stadt Mühlheim an der Donau,BW
808335057,Mühlingen,Gemeinde Mühlingen,BW
807140098,Mühlpfad,Gemeinde Mühlpfad,RP
807338019,Mutterstadt,Gemeinde Mutterstadt,RP
807232271,Mützenich,Gemeinde Mützenich,RP
807232084,Muxerath,Gemeinde Muxerath,RP
814523250,Mylau,Stadt Mylau,SN
809376144,Nabburg,Stadt Nabburg,BY
814626330,Neißeaue,Gemeinde Neißeaue,SN
812067338,Neißemünde,Gemeinde Neißemünde,BB
809774162,Neuburg a.d. Kammel,Gemeinde Neuburg a.d. Kammel,BY
807334021,Neuburg am Rhein,Gemeinde Neuburg am Rhein,RP
809177131,Neuching,Gemeinde Neuching,BY
808125068,Neudenau,Stadt Neudenau,BW
806432014,Mühltal,Gemeinde Mühltal,HE
809577114,Muhr a. See,Gemeinde Muhr a. See,BY
807232083,Mülbach,Gemeinde Mülbach,RP
814522390,Mulda/Sa.,Gemeinde Mulda/Sa.,SN
805962044,Nachrodt-Wiblingwerde,Gemeinde Nachrodt-Wiblingwerde,NR
807137079,Nachtsheim,Gemeinde Nachtsheim,RP
807331050,Nack,Gemeinde Nack,RP
807339039,Nackenheim,Gemeinde Nackenheim,RP
813075095,Nadrensee,Gemeinde Nadrensee,MV
809479138,Nagel,Gemeinde Nagel,BY
807132074,Neitersen,Gemeinde Neitersen,RP
